,id,Polluant,polluant_url,valeur,code site,Zas,Date,Year,Month,Day,Quarter
2409,,ATMO,,0,FR30016,ZAG NANCY,2019-09-17 23:00:00,2019,9,,3
2410,,ATMO,,0,FR19002,ZAG RENNES,2019-07-01 23:00:00,2019,7,,3
2411,,ATMO,,0,FR19002,ZAG RENNES,2019-07-18 23:00:00,2019,7,,3
2412,,ATMO,,0,FR19002,ZAG RENNES,2019-09-09 23:00:00,2019,9,,3
2413,,ATMO,,0,FR19002,ZAG RENNES,2019-09-02 23:00:00,2019,9,,3
2414,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-09 23:00:00,2019,10,,4
2415,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-04 23:00:00,2019,10,,4
2416,,ATMO,,0,FR20013,ZAG LYON,2019-10-03 23:00:00,2019,10,,4
2417,,ATMO,,1,FR24007,ZAG NICE,2019-10-06 23:00:00,2019,10,,4
2418,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-10-11 13:00:00,2019,10,,4
2419,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-04 23:00:00,2019,10,,4
2420,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-11 23:00:00,2019,10,,4
2421,,ATMO,,0,FR34013,ZAG ORLEANS,2019-10-11 05:00:00,2019,10,,4
2422,,ATMO,,0,FR04002,ZAG PARIS,2019-10-02 23:00:00,2019,10,,4
2423,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-12 23:00:00,2019,10,,4
2424,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-11 23:00:00,2019,10,,4
2425,,ATMO,,0,FR04002,ZAG PARIS,2019-10-03 23:00:00,2019,10,,4
2426,,ATMO,,0,FR19002,ZAG RENNES,2019-10-11 05:00:00,2019,10,,4
2427,,ATMO,,0,FR19002,ZAG RENNES,2019-10-11 23:00:00,2019,10,,4
2428,,ATMO,,0,FR19061,ZR BRETAGNE,2019-10-13 23:00:00,2019,10,,4
2429,,ATMO,,0,FR38014,ZAR VOLCAN,2019-10-10 23:00:00,2019,10,,4
2430,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-09-25 23:00:00,2019,9,,3
2431,,ATMO,,0,FR27002,ZAR VALLEE-DU-RHONE,2019-10-09 23:00:00,2019,10,,4
2432,,ATMO,,1,FR24007,ZAG NICE,2019-10-12 23:00:00,2019,10,,4
2433,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-10-11 23:00:00,2019,10,,4
2434,,ATMO,,0,FR06001,ZAG BLDV,2019-09-30 22:00:00,2019,9,,3
2435,,ATMO,,0,FR28010,ZAG BLDV,2019-10-12 23:00:00,2019,10,,4
2436,,ATMO,,0,FR19002,ZAG RENNES,2019-10-14 23:00:00,2019,10,,4
2437,,ATMO,,0,FR19002,ZAG RENNES,2019-10-14 23:00:00,2019,10,,4
2438,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-07 23:00:00,2019,10,,4
2439,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-09-20 23:00:00,2019,9,,3
2440,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-10-08 23:00:00,2019,10,,4
2441,,ATMO,,0,FR30016,ZAG NANCY,2019-10-05 23:00:00,2019,10,,4
2442,,ATMO,,0,FR38016,ZAR VOLCAN,2019-10-15 23:00:00,2019,10,,4
2443,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-09 23:00:00,2019,10,,4
2444,,ATMO,,0,FR20013,ZAG LYON,2019-10-01 23:00:00,2019,10,,4
2445,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-10-16 05:00:00,2019,10,,4
2446,,ATMO,,0,FR26005,ZAR DIJON,2019-10-08 23:00:00,2019,10,,4
2447,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-14 23:00:00,2019,10,,4
2448,,ATMO,,0,FR38011,ZAR VOLCAN,2019-10-16 23:00:00,2019,10,,4
2449,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-16 23:00:00,2019,10,,4
2450,,ATMO,,0,FR15013,ZAG GRENOBLE,2019-10-09 23:00:00,2019,10,,4
2451,,ATMO,,0,FR04002,ZAG PARIS,2019-08-22 23:00:00,2019,8,,3
2452,,ATMO,,0,FR04002,ZAG PARIS,2019-09-07 23:00:00,2019,9,,3
2453,,ATMO,,0,FR04002,ZAG PARIS,2019-09-26 23:00:00,2019,9,,3
2454,,ATMO,,0,FR41001,ZAR AJACCIO,2019-10-16 23:00:00,2019,10,,4
2455,,ATMO,,0,FR22009,ZR GRAND-EST,2019-10-16 23:00:00,2019,10,,4
2456,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-14 23:00:00,2019,10,,4
2457,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-14 23:00:00,2019,10,,4
2458,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-09-29 23:00:00,2019,9,,3
2459,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-15 23:00:00,2019,10,,4
2460,,ATMO,,0,FR04002,ZAG PARIS,2019-10-18 05:00:00,2019,10,,4
2461,,ATMO,,0,FR08003,ZAG MONTPELLIER,2019-10-05 23:00:00,2019,10,,4
2462,,ATMO,,0,FR30016,ZAG NANCY,2019-10-18 05:00:00,2019,10,,4
2463,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-15 23:00:00,2019,10,,4
2464,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-18 23:00:00,2019,10,,4
2465,,ATMO,,0,FR34013,ZAG ORLEANS,2019-10-18 05:00:00,2019,10,,4
2466,,ATMO,,0,FR04002,ZAG PARIS,2019-10-09 23:00:00,2019,10,,4
2467,,ATMO,,0,FR38016,ZAR VOLCAN,2019-10-19 23:00:00,2019,10,,4
2468,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-18 23:00:00,2019,10,,4
2469,,ATMO,,0,FR04002,ZAG PARIS,2019-10-10 23:00:00,2019,10,,4
2470,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-16 23:00:00,2019,10,,4
2471,,ATMO,,0,FR38011,ZAR VOLCAN,2019-10-19 23:00:00,2019,10,,4
2472,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-14 23:00:00,2019,10,,4
2473,,ATMO,,0,FR15013,ZAG GRENOBLE,2019-10-18 23:00:00,2019,10,,4
2474,,ATMO,,0,FR19002,ZAG RENNES,2019-01-17 23:00:00,2019,1,,1
2475,,ATMO,,0,FR19002,ZAG RENNES,2019-03-12 23:00:00,2019,3,,1
2476,,ATMO,,0,FR19002,ZAG RENNES,2019-04-27 23:00:00,2019,4,,2
2477,,ATMO,,0,FR19002,ZAG RENNES,2019-06-14 23:00:00,2019,6,,2
2478,,ATMO,,0,FR26005,ZAR DIJON,2019-07-17 23:00:00,2019,7,,3
2479,,ATMO,,0,FR82001,ZAR BESANCON,2019-07-17 23:00:00,2019,7,,3
2480,,ATMO,,0,FR21001,ZAR CAEN,2019-10-21 05:00:00,2019,10,,4
2481,,ATMO,,0,FR14008,ZR GRAND-EST,2019-10-20 23:00:00,2019,10,,4
2482,,ATMO,,0,FR26005,ZAR DIJON,2019-08-28 23:00:00,2019,8,,3
2483,,ATMO,,0,FR82001,ZAR BESANCON,2019-08-20 23:00:00,2019,8,,3
2484,,ATMO,,0,FR38016,ZAR VOLCAN,2019-10-21 23:00:00,2019,10,,4
2485,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-21 23:00:00,2019,10,,4
2486,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-10-21 23:00:00,2019,10,,4
2487,,ATMO,,0,FR19002,ZAG RENNES,2019-01-17 23:00:00,2019,1,,1
2488,,ATMO,,0,FR19002,ZAG RENNES,2019-03-14 23:00:00,2019,3,,1
2489,,ATMO,,0,FR19002,ZAG RENNES,2019-04-12 23:00:00,2019,4,,2
2490,,ATMO,,0,FR19002,ZAG RENNES,2019-06-03 23:00:00,2019,6,,2
2491,,ATMO,,0,FR26005,ZAR DIJON,2019-04-16 23:00:00,2019,4,,2
2492,,ATMO,,0,FR26005,ZAR DIJON,2019-06-29 23:00:00,2019,6,,2
2493,,ATMO,,0,FR19002,ZAG RENNES,2019-08-25 23:00:00,2019,8,,3
2494,,ATMO,,0,FR19002,ZAG RENNES,2019-10-20 23:00:00,2019,10,,4
2495,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-10-21 23:00:00,2019,10,,4
2496,,ATMO,,0,FR26005,ZAR DIJON,2019-08-15 23:00:00,2019,8,,3
2497,,ATMO,,0,FR82001,ZAR BESANCON,2019-08-03 23:00:00,2019,8,,3
2498,,ATMO,,0,FR82001,ZAR BESANCON,2019-10-11 23:00:00,2019,10,,4
2499,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-21 23:00:00,2019,10,,4
2500,,ATMO,,0,FR38016,ZAR VOLCAN,2019-10-22 23:00:00,2019,10,,4
2501,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-20 23:00:00,2019,10,,4
2502,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-10-18 23:00:00,2019,10,,4
2503,,ATMO,,0,FR03014,ZAG MARSEILLE-AIX,2019-10-23 05:00:00,2019,10,,4
2504,,ATMO,,0,FR01011,ZAG METZ,2019-10-19 23:00:00,2019,10,,4
2505,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-22 18:00:00,2019,10,,4
2506,,ATMO,,0,FR40006,ZR GUYANE,2019-10-01 23:00:00,2019,10,,4
2507,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-22 23:00:00,2019,10,,4
2508,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-22 23:00:00,2019,10,,4
2509,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-18 23:00:00,2019,10,,4
2510,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-10-23 23:00:00,2019,10,,4
2511,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-06-26 23:00:00,2019,6,,2
2512,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-10-19 23:00:00,2019,10,,4
2513,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-09-26 23:00:00,2019,9,,3
2514,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-22 23:00:00,2019,10,,4
2515,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-24 23:00:00,2019,10,,4
2516,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-24 23:00:00,2019,10,,4
2517,,ATMO,,0,FR15013,ZAG GRENOBLE,2019-10-17 23:00:00,2019,10,,4
2518,,ATMO,,0,FR04002,ZAG PARIS,2019-10-12 23:00:00,2019,10,,4
2519,,ATMO,,0,FR01011,ZAG METZ,2019-10-25 04:00:00,2019,10,,4
2520,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-24 19:00:00,2019,10,,4
2521,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-24 23:00:00,2019,10,,4
2522,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-25 23:00:00,2019,10,,4
2523,,ATMO,,0,FR34013,ZAG ORLEANS,2019-10-25 05:00:00,2019,10,,4
2524,,ATMO,,0,FR04002,ZAG PARIS,2019-10-16 23:00:00,2019,10,,4
2525,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-25 23:00:00,2019,10,,4
2526,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-25 23:00:00,2019,10,,4
2527,,ATMO,,0,FR34013,ZAG ORLEANS,2019-10-27 08:00:00,2019,10,,4
2528,,ATMO,,0,FR38016,ZAR VOLCAN,2019-10-27 23:00:00,2019,10,,4
2529,,ATMO,,0,FR19002,ZAG RENNES,2019-10-25 23:00:00,2019,10,,4
2530,,ATMO,,0,FR04002,ZAG PARIS,2019-10-18 23:00:00,2019,10,,4
2531,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-10-14 23:00:00,2019,10,,4
2532,,ATMO,,0,FR82001,ZAR BESANCON,2019-10-25 23:00:00,2019,10,,4
2533,,ATMO,,0,FR28010,ZAG BLDV,2019-10-27 23:00:00,2019,10,,4
2534,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-28 23:00:00,2019,10,,4
2535,,ATMO,,0,FR82001,ZAR BESANCON,2019-07-01 23:00:00,2019,7,,3
2536,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2019-10-22 23:00:00,2019,10,,4
2537,,ATMO,,0,FR26005,ZAR DIJON,2019-10-22 23:00:00,2019,10,,4
2538,,ATMO,,0,FR82001,ZAR BESANCON,2019-09-09 23:00:00,2019,9,,3
2539,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-10-28 23:00:00,2019,10,,4
2540,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-08-17 23:00:00,2019,8,,3
2541,,ATMO,,0,FR38016,ZAR VOLCAN,2019-10-29 23:00:00,2019,10,,4
2542,,ATMO,,0,FR82001,ZAR BESANCON,2019-07-09 23:00:00,2019,7,,3
2543,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-25 23:00:00,2019,10,,4
2544,,ATMO,,0,FR82001,ZAR BESANCON,2019-09-10 23:00:00,2019,9,,3
2545,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-10-28 23:00:00,2019,10,,4
2546,,ATMO,,0,FR32001,ZAR CHALON,2019-10-30 11:00:00,2019,10,,4
2547,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-27 23:00:00,2019,10,,4
2548,,ATMO,,0,FR19002,ZAG RENNES,2019-09-09 23:00:00,2019,9,,3
2549,,ATMO,,1,FR03006,ZAG MARSEILLE-AIX,2019-10-25 23:00:00,2019,10,,4
2550,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-10-30 23:00:00,2019,10,,4
2551,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-10-28 23:00:00,2019,10,,4
2552,,ATMO,,0,FR38017,ZAR VOLCAN,2019-10-31 23:00:00,2019,10,,4
2553,,ATMO,,0,FR40006,ZR GUYANE,2019-10-31 13:00:00,2019,10,,4
2554,,ATMO,,0,FR38016,ZAR VOLCAN,2019-11-01 23:00:00,2019,11,,4
2555,,ATMO,,0,FR19002,ZAG RENNES,2019-10-31 06:00:00,2019,10,,4
2556,,ATMO,,0,FR40006,ZR GUYANE,2019-10-31 23:00:00,2019,10,,4
2557,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-01 23:00:00,2019,11,,4
2558,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-01 23:00:00,2019,11,,4
2559,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-11-01 23:00:00,2019,11,,4
2560,,ATMO,,0,FR30016,ZAG NANCY,2019-09-15 23:00:00,2019,9,,3
2561,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-02 22:00:00,2019,11,,4
2562,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-02 22:00:00,2019,11,,4
2563,,ATMO,,0,FR41001,ZAR AJACCIO,2019-10-13 23:00:00,2019,10,,4
2564,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2019-10-26 23:00:00,2019,10,,4
2565,,ATMO,,0,FR04002,ZAG PARIS,2019-11-02 23:00:00,2019,11,,4
2566,,ATMO,,0,FR36001,ZAR VALLEE-DU-RHONE,2019-10-29 23:00:00,2019,10,,4
2567,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-10-21 23:00:00,2019,10,,4
2568,,ATMO,,0,FR15013,ZAG GRENOBLE,2019-10-25 23:00:00,2019,10,,4
2569,,ATMO,,0,FR15013,ZAG GRENOBLE,2019-11-04 23:00:00,2019,11,,4
2570,,ATMO,,0,FR41001,ZAR AJACCIO,2019-10-22 23:00:00,2019,10,,4
2571,,ATMO,,0,FR21001,ZAR CAEN,2019-10-23 23:00:00,2019,10,,4
2572,,ATMO,,0,FR21001,ZAR CAEN,2019-11-05 16:00:00,2019,11,,4
2573,,ATMO,,0,FR20013,ZAG LYON,2019-11-04 23:00:00,2019,11,,4
2574,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-10-01 23:00:00,2019,10,,4
2575,,ATMO,,0,FR41001,ZAR AJACCIO,2019-06-08 23:00:00,2019,6,,2
2576,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2019-09-21 23:00:00,2019,9,,3
2577,,ATMO,,1,FR03006,ZAG MARSEILLE-AIX,2019-08-22 23:00:00,2019,8,,3
2578,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-10-09 23:00:00,2019,10,,4
2579,,ATMO,,1,FR24007,ZAG NICE,2019-09-08 23:00:00,2019,9,,3
2580,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-10-12 23:00:00,2019,10,,4
2581,,ATMO,,0,FR14008,ZR GRAND-EST,2019-10-26 23:00:00,2019,10,,4
2582,,ATMO,,0,FR26005,ZAR DIJON,2019-10-22 23:00:00,2019,10,,4
2583,,ATMO,,0,FR34013,ZAG ORLEANS,2019-11-06 23:00:00,2019,11,,4
2584,,ATMO,,0,FR30016,ZAG NANCY,2019-10-28 23:00:00,2019,10,,4
2585,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-18 23:00:00,2019,10,,4
2586,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-10-18 23:00:00,2019,10,,4
2587,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-09-30 23:00:00,2019,9,,3
2588,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-10-20 23:00:00,2019,10,,4
2589,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-10-03 23:00:00,2019,10,,4
2590,,ATMO,,0,FR30016,ZAG NANCY,2019-10-16 23:00:00,2019,10,,4
2591,,ATMO,,0,FR04002,ZAG PARIS,2019-10-29 23:00:00,2019,10,,4
2592,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-10-30 23:00:00,2019,10,,4
2593,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-10-31 23:00:00,2019,10,,4
2594,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-07 23:00:00,2019,11,,4
2595,,ATMO,,0,FR04002,ZAG PARIS,2019-10-30 23:00:00,2019,10,,4
2596,,ATMO,,0,FR21001,ZAR CAEN,2019-11-08 23:00:00,2019,11,,4
2597,,ATMO,,0,FR38017,ZAR VOLCAN,2019-11-09 23:00:00,2019,11,,4
2598,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-11-08 23:00:00,2019,11,,4
2599,,ATMO,,0,FR06001,ZAG BLDV,2019-11-10 07:00:00,2019,11,,4
2600,,ATMO,,0,FR14008,ZR GRAND-EST,2019-10-17 23:00:00,2019,10,,4
2601,,ATMO,,0,FR38016,ZAR VOLCAN,2019-11-10 23:00:00,2019,11,,4
2602,,ATMO,,0,FR26005,ZAR DIJON,2019-10-01 23:00:00,2019,10,,4
2603,,ATMO,,0,FR32001,ZAR CHALON,2019-10-01 23:00:00,2019,10,,4
2604,,ATMO,,0,FR32001,ZAR CHALON,2019-10-31 23:00:00,2019,10,,4
2605,,ATMO,,0,FR39015,ZAR FORT-DE-FRANCE,2019-11-11 06:00:00,2019,11,,4
2606,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-10 23:00:00,2019,11,,4
2607,,ATMO,,0,FR19002,ZAG RENNES,2019-11-07 23:00:00,2019,11,,4
2608,,ATMO,,0,FR19002,ZAG RENNES,2019-11-12 06:00:00,2019,11,,4
2609,,ATMO,,0,FR32001,ZAR CHALON,2019-11-08 23:00:00,2019,11,,4
2610,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-12 23:00:00,2019,11,,4
2611,,ATMO,,0,FR19002,ZAG RENNES,2019-09-01 23:00:00,2019,9,,3
2612,,ATMO,,0,FR19002,ZAG RENNES,2019-09-18 23:00:00,2019,9,,3
2613,,ATMO,,0,FR14008,ZR GRAND-EST,2019-10-12 23:00:00,2019,10,,4
2614,,ATMO,,0,FR04002,ZAG PARIS,2019-11-13 10:00:00,2019,11,,4
2615,,ATMO,,0,FR14008,ZR GRAND-EST,2019-11-01 23:00:00,2019,11,,4
2616,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2019-11-04 23:00:00,2019,11,,4
2617,,ATMO,,0,FR38016,ZAR VOLCAN,2019-11-13 23:00:00,2019,11,,4
2618,,ATMO,,0,FR19002,ZAG RENNES,2019-11-12 23:00:00,2019,11,,4
2619,,ATMO,,1,FR82001,ZAR BESANCON,2019-02-17 23:00:00,2019,2,,1
2620,,ATMO,,2,FR15013,ZAG GRENOBLE,2019-07-08 23:00:00,2019,7,,3
2621,,ATMO,,0,FR82001,ZAR BESANCON,2019-06-02 23:00:00,2019,6,,2
2622,,ATMO,,0,FR20013,ZAG LYON,2019-09-29 23:00:00,2019,9,,3
2623,,ATMO,,0,FR82001,ZAR BESANCON,2019-08-16 23:00:00,2019,8,,3
2624,,ATMO,,0,FR82001,ZAR BESANCON,2019-10-24 23:00:00,2019,10,,4
2625,,ATMO,,0,FR15013,ZAG GRENOBLE,2019-11-02 23:00:00,2019,11,,4
2626,,ATMO,,0,FR06001,ZAG BLDV,2019-11-05 23:00:00,2019,11,,4
2627,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-14 23:00:00,2019,11,,4
2628,,ATMO,,0,FR19002,ZAG RENNES,2019-11-14 23:00:00,2019,11,,4
2629,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-01-14 23:00:00,2019,1,,1
2630,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-02-23 23:00:00,2019,2,,1
2631,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-04-06 23:00:00,2019,4,,2
2632,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-05-15 23:00:00,2019,5,,2
2633,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-08-23 23:00:00,2019,8,,3
2634,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-10-17 23:00:00,2019,10,,4
2635,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-11-11 23:00:00,2019,11,,4
2636,,ATMO,,0,FR14008,ZR GRAND-EST,2019-11-15 06:00:00,2019,11,,4
2637,,ATMO,,0,FR28010,ZAG BLDV,2019-11-14 23:00:00,2019,11,,4
2638,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-15 23:00:00,2019,11,,4
2639,,ATMO,,0,FR04002,ZAG PARIS,2019-11-06 23:00:00,2019,11,,4
2640,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-15 23:00:00,2019,11,,4
2641,,ATMO,,0,FR38017,ZAR VOLCAN,2019-11-17 23:00:00,2019,11,,4
2642,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2019-01-01 23:00:00,2019,1,,1
2643,,ATMO,,0,FR14008,ZR GRAND-EST,2019-10-04 23:00:00,2019,10,,4
2644,,ATMO,,0,FR14008,ZR GRAND-EST,2019-11-08 23:00:00,2019,11,,4
2645,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-11-18 07:00:00,2019,11,,4
2646,,ATMO,,0,FR28010,ZAG BLDV,2019-11-08 23:00:00,2019,11,,4
2647,,ATMO,,0,FR38016,ZAR VOLCAN,2019-11-18 23:00:00,2019,11,,4
2648,,ATMO,,0,FR41001,ZAR AJACCIO,2019-10-22 23:00:00,2019,10,,4
2649,,ATMO,,0,FR82001,ZAR BESANCON,2019-08-13 23:00:00,2019,8,,3
2650,,ATMO,,0,FR24007,ZAG NICE,2019-11-15 23:00:00,2019,11,,4
2651,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2019-11-04 23:00:00,2019,11,,4
2652,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2019-11-15 23:00:00,2019,11,,4
2653,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-19 23:00:00,2019,11,,4
2654,,ATMO,,0,FR19002,ZAG RENNES,2019-11-16 23:00:00,2019,11,,4
2655,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-11-19 23:00:00,2019,11,,4
2656,,ATMO,,0,FR32001,ZAR CHALON,2019-11-18 23:00:00,2019,11,,4
2657,,ATMO,,0,FR38002,ZAR SAINT-DENIS,2019-11-13 23:00:00,2019,11,,4
2658,,ATMO,,0,FR26005,ZAR DIJON,2019-01-21 23:00:00,2019,1,,1
2659,,ATMO,,0,FR04002,ZAG PARIS,2019-10-21 23:00:00,2019,10,,4
2660,,ATMO,,0,FR04002,ZAG PARIS,2019-11-02 23:00:00,2019,11,,4
2661,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-11-02 23:00:00,2019,11,,4
2662,,ATMO,,0,FR20013,ZAG LYON,2019-10-28 23:00:00,2019,10,,4
2663,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-21 23:00:00,2019,11,,4
2664,,ATMO,,0,FR19002,ZAG RENNES,2019-09-23 23:00:00,2019,9,,3
2665,,ATMO,,0,FR26005,ZAR DIJON,2019-04-23 23:00:00,2019,4,,2
2666,,ATMO,,0,FR26005,ZAR DIJON,2019-06-29 23:00:00,2019,6,,2
2667,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2019-10-04 23:00:00,2019,10,,4
2668,,ATMO,,0,FR04002,ZAG PARIS,2019-10-22 23:00:00,2019,10,,4
2669,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-11-18 23:00:00,2019,11,,4
2670,,ATMO,,0,FR04002,ZAG PARIS,2019-11-14 23:00:00,2019,11,,4
2671,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-11-11 23:00:00,2019,11,,4
2672,,ATMO,,0,FR29423,ZR AUVERGNE-RHONE-ALPES,2019-11-22 06:00:00,2019,11,,4
2673,,ATMO,,0,FR38016,ZAR VOLCAN,2019-11-22 23:00:00,2019,11,,4
2674,,ATMO,,0,FR04002,ZAG PARIS,2019-11-13 23:00:00,2019,11,,4
2675,,ATMO,,0,FR38011,ZAR VOLCAN,2019-11-23 23:00:00,2019,11,,4
2676,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-11-22 23:00:00,2019,11,,4
2677,,ATMO,,0,FR34013,ZAG ORLEANS,2019-11-23 23:00:00,2019,11,,4
2678,,ATMO,,0,FR38091,ZAR SAINT-DENIS,2019-11-24 23:00:00,2019,11,,4
2679,,ATMO,,0,FR82001,ZAR BESANCON,2019-10-01 23:00:00,2019,10,,4
2680,,ATMO,,0,FR82001,ZAR BESANCON,2019-10-20 23:00:00,2019,10,,4
2681,,ATMO,,0,FR04002,ZAG PARIS,2019-11-23 23:00:00,2019,11,,4
2682,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-11-22 23:00:00,2019,11,,4
2683,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2019-11-23 23:00:00,2019,11,,4
2684,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2019-11-23 23:00:00,2019,11,,4
2685,,ATMO,,0,FR38014,ZAR VOLCAN,2019-11-25 23:00:00,2019,11,,4
